,cell_id,angle,perpendicularity,sphericity,columnarity
472,7566,151.02635255578627,1.8748425974077385,-0.7263144649413917,260.7189770043922
473,7573,170.3995107347478,1.985994612947937,-1.0587288043236098,350.8063809922754
474,7642,130.36300138447422,1.6476280043877494,-0.14761864166273475,149.6070105719275
475,7649,126.65546668957427,1.5970017840793886,-0.2217536743964641,154.74178181038633
476,7651,46.863740549217056,0.31626428231286674,-0.4975803905529179,70.1822188744671
477,7659,114.43137028493452,1.4136029806264083,-0.10672522815598606,126.64408438679628
478,7676,31.32953757215972,0.14580910998978636,-0.1308216270920466,35.42811865339106
479,7684,57.117233459142284,0.45707811598533765,-0.21537200251650002,69.41868640744019
480,7688,131.84911957497945,1.667171320548799,-0.2642669713778849,166.69248708389986
481,7717,128.14617844045884,1.6176699174024214,-0.1287589802141853,144.64614969479734
482,7831,155.3251706877831,1.9086916636117979,-0.2820133685129764,199.12894528829784
483,7832,131.67383580168246,1.6648893319294997,-0.30877195066957674,172.3310229343135
484,7836,15.757303497989017,0.03757937190325622,-0.13698458453153406,17.91581117099833
485,7838,125.22971508589394,1.5768560312890414,-0.3367504128912646,167.40087334732416
486,7841,152.76827489676452,1.8891631384066163,-0.3000677911293823,198.60911369968292
487,7860,124.21249410656252,1.5622637204033083,-0.06114829286345591,131.8078760734909
488,7878,60.2336505686689,0.5035357747767205,-0.14354217363004418,68.87971969696818
489,7885,25.566458400191987,0.09791468023840866,-0.07198532107970523,27.406868117000734
490,7889,54.430711948577546,0.41831295547871883,-0.37726921216724185,74.96574376311948
491,7997,92.73058188129,1.0476396059598647,-0.24996540774771714,115.91001959192971
492,8011,149.9488011408359,1.8655782637501364,-0.3797282871912895,206.8886025644328
493,8013,55.75988440981841,0.43733768021972663,-0.15834877505615808,64.58939380338612
494,8017,110.42867110410552,1.3490410244104047,-0.6259503534662785,179.55153681453177
495,8028,138.58783783798813,1.7499706762137013,-0.18871722279726777,164.74174970825135
496,8033,74.38085451222642,0.7307583519001799,-0.48534963257020136,110.48157491999312
497,8036,101.23430118703925,1.1948215834774125,-0.1977615871524543,121.25455726405772
498,8043,89.13597033298872,0.9849204090358089,-0.16751551674632892,104.06762846400477
499,8054,98.06271909507163,1.140257018968638,-0.06328915217507913,104.26902544658165
500,8059,115.11102384520586,1.4243736484984961,-0.4949009481830111,172.07957869251544
